day,monopoly_money_amount
1,993.93
2,1529.9
3,1502.8899999999999
4,1419.86
5,1100.9
6,1531.93
7,1426.91
8,1355.92
9,1169.8899999999999
10,925.87
11,1277.91
12,1643.89
13,828.9
14,1237.99
15,1264.88
16,811.87
17,1240.92
18,1389.9099999999999
19,1202.91
20,1058.94
21,1557.93
22,1871.9
23,699.93
24,803.88
25,1267.9
26,811.89
27,1280.91
28,1226.94
29,983.98
30,661.98
31,968.0
32,1482.93
33,1497.86
34,2052.81
35,1420.86
36,1524.86
37,1399.91
38,823.91
39,1373.86
40,1125.9099999999999
41,2342.93
42,764.94
43,1112.94
44,1076.92
45,927.93
46,1236.91
47,1577.87
48,1308.9
49,1191.88
50,988.94
51,1183.91
52,2069.84
53,1137.88
54,940.91
55,1241.94
56,1440.91
57,1191.92
58,1044.96
59,1022.0
60,1115.93
61,1133.95
62,1769.82
63,1340.87
64,1457.91
65,1163.92
66,1598.8899999999999
67,1271.9
68,963.86
69,1247.8999999999999
70,978.93
71,908.94
72,1373.94
73,865.97
74,1649.87
75,1287.9
76,1639.95
77,1149.8899999999999
78,1285.9
79,1082.94
80,897.93
81,1241.94
82,1096.92
83,1773.8899999999999
84,733.98
85,1277.91
86,1122.9
87,810.97
88,1084.96
89,1074.94
90,1230.0
91,1563.96
92,1126.88
93,1231.8799999999999
94,1469.9
95,1504.92
96,1244.8799999999999
97,1264.92
98,1160.93
99,959.96
100,912.96
101,1817.83
102,460.98
103,1047.95
104,1371.92
105,1367.91
106,1378.9
107,1914.92
108,1290.91
109,869.94
110,1611.91
111,1375.94
112,1145.87
113,1297.95
114,1222.87
115,2045.91
116,893.92
117,1190.87
118,1220.94
119,1321.96
120,752.0
121,1363.94
122,1158.9099999999999
123,1176.88
124,1080.93
125,1080.92
126,1060.93
127,1108.94
128,1377.9099999999999
129,1563.91
130,1512.97
131,1316.92
132,1558.8799999999999
133,498.9
134,1512.9
135,1005.95
136,944.96
137,1153.86
138,1546.8899999999999
139,1267.89
140,1582.9
141,1025.93
142,738.96
143,1564.92
144,954.93
145,774.98
146,1259.94
147,925.91
148,1331.93
149,832.97
150,932.96
151,491.0
152,1747.8899999999999
153,1238.91
154,1314.82
155,1902.82
156,1592.89
157,621.96
158,880.91
159,1630.8799999999999
160,1418.8899999999999
161,1332.8999999999999
162,1328.87
163,878.9
164,1145.93
165,1759.9099999999999
166,916.9
167,1229.96
168,1334.91
169,1447.88
170,938.96
171,1753.92
172,721.92
173,1196.94
174,1324.9
175,1013.93
176,1095.8899999999999
177,1113.94
178,691.93
179,1796.93
180,847.96
181,815.0
182,1075.96
183,1444.86
184,1533.8799999999999
185,1841.82
186,1522.88
187,809.94
188,1190.91
189,1719.93
190,1201.93
191,1176.94
192,1685.93
193,1674.91
194,1192.87
195,1312.91
196,1141.8899999999999
197,1281.93
198,1034.98
199,894.96
200,2024.8899999999999
201,1407.91
202,1787.85
203,1675.9099999999999
204,1135.93
205,884.92
206,1275.92
207,1400.92
208,749.94
209,1119.9
210,1460.97
211,767.98
212,1065.0
213,1294.95
214,1188.92
215,1331.79
216,1454.82
217,1339.9
218,1234.96
219,1726.9
220,1049.93
221,840.91
222,702.91
223,733.96
224,1233.8799999999999
225,724.9399999999999
226,1109.91
227,1402.93
228,1949.87
229,1060.9099999999999
230,1077.8799999999999
231,1158.85
232,1230.9
233,676.95
235,1386.8899999999999
236,1558.94
237,859.95
238,1586.93
239,1013.95
240,1375.88
241,1331.96
242,983.97
243,897.0
244,958.9499999999999
245,1758.94
246,1722.83
247,1330.9
248,1422.84
249,1587.8899999999999
250,1300.94
251,1025.94
252,1227.8899999999999
253,1430.88
254,1081.95
255,1294.96
256,1366.92
257,1513.93
258,1075.92
259,1083.92
260,709.97
261,958.93
262,1435.9
263,776.91
264,1598.9
265,672.9399999999999
266,824.92
267,931.91
268,1668.93
269,1016.93
270,1546.91
271,1562.95
272,983.94
273,848.0
274,1157.93
275,1087.96
276,1544.9
277,1550.8
278,1567.8899999999999
279,1323.9
280,754.94
281,1300.95
282,986.92
283,911.95
284,902.95
285,829.99
286,1092.94
287,834.92
288,1331.92
289,1359.94
290,749.93
291,1085.94
292,1241.93
293,851.95
294,1350.94
295,1289.9099999999999
296,1013.95
297,1136.92
298,1286.92
299,950.9
300,1003.9499999999999
301,1226.91
302,1102.97
303,682.97
304,841.0
305,1233.97
306,767.97
307,1771.9099999999999
308,1534.8799999999999
309,1401.91
310,1509.94
311,1400.92
312,1302.9
313,1973.8899999999999
314,1794.8799999999999
315,1075.95
316,1388.8899999999999
317,1214.89
318,1267.93
319,1129.9
320,1355.92
321,1266.85
322,1317.88
323,1443.92
324,1317.87
325,1284.94
326,1295.95
327,1002.92
328,1153.92
329,1207.8899999999999
330,1729.8899999999999
331,851.97
332,1282.95
333,747.96
334,1304.0
335,1181.96
336,1233.8899999999999
337,1490.83
338,1357.87
339,10426.07
340,8845.44
341,10141.15
342,10584.039999999999
343,10381.25
344,10424.09
345,10892.14
346,9900.25
347,10804.21
348,10045.39
349,9059.33
350,8387.31
351,11131.94
352,10045.16
353,10359.199999999999
354,9624.38
355,9831.3
356,1273.9
357,967.93
358,1306.94
359,1090.93
360,1378.94
361,1389.8899999999999
362,1200.87
363,785.98
364,610.97
365,943.0
